from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type
54515,54515,,,85932370,81080681,1
54632,54635,,,81098063,81092242,0
54498,54499,,,81068126,85956348,0
54967,54395,,,85938442,85929520,0
54515,54927,,,86192911,81092604,0
54515,54927,,,85940265,81092604,0
381627,407409,,,85409947,81092604,0
55245,859723,,,81941884,85949393,0
55286,55246,,,86190261,81072709,0
55286,55246,,,85943444,81072709,0
54635,54216,,,81080450,81070991,0
55043,55044,,,81099855,81096738,0
54515,1542822,,,81072037,81096738,0
581245,581246,,,81072891,81067906,0
54035,54030,,,86194928,81064936,0
55276,55277,,,81101643,81099667,0
521118,521120,,,81054076,82409848,0
381627,407409,,,85605196,81052417,0
54372,54375,,,81077947,81052417,0
54858,54855,,,81077947,81052417,0
54632,54635,,,81066428,81094413,0
54597,54602,,,85952514,81057182,0
53929,53923,,,81072723,85934686,0
55286,55246,,,86190261,81088778,0
54927,54515,,,81057582,85926430,0
54123,54602,,,85407441,85411217,0
54302,55058,,,81077863,81053181,0
55134,53905,,,84890644,81089274,0
55134,53905,,,81073576,81089274,0
54257,55026,,,82399355,85148092,0
55286,53861,,,85931788,85158713,0
54821,54822,,,81055808,81090730,0
54037,54203,,,85595562,86186456,0
54434,54785,,,85158078,81059263,0
55258,407410,,,85956893,81059263,0
54632,54912,,,85947213,85161250,3
53867,53865,,,85166257,86184709,3
407409,407408,,,85157279,85943643,0
1542822,54513,,,82408994,85943643,0
53924,53925,,,85406274,85390234,0
54452,54451,,,85937859,85937969,0
54615,54615,,,81077535,85158597,1
521121,521116,,,85611010,85606645,0
859723,54005,,,85952260,85607155,0
54515,54514,,,81061567,81069282,0
54635,54632,,,81067752,81100136,0
54035,54030,,,85940085,85949317,0
54514,54513,,,85949642,86185069,0
53929,53923,,,85165098,81958061,0
54413,54415,,,85407935,85401201,0
54394,134817,,,84873608,85401201,0
54635,54218,,,81055501,85401270,0
54454,75041,,,81095301,85401270,0
55041,55042,,,85408338,81054821,0
1542497,1542495,,,81090711,81058960,0
54178,54151,,,82395091,81058960,0
55044,55043,,,85935272,85936664,0
54513,54514,,,85952310,85936664,0
55286,54005,,,85598214,85930319,0
54515,54515,,,85937887,81090723,1
55026,54257,,,81054508,81062777,0
581241,581244,,,83374066,81062777,0
54216,54638,,,81061452,85930387,0
55286,54005,,,86176151,81081324,0
407409,407408,,,85935210,85164479,0
54920,53872,,,81067115,81068323,0
54633,54911,,,81073381,85937532,0
54514,54513,,,85941699,85938011,0
54947,54600,,,85943058,85948166,0
54452,54451,,,85936106,85948166,0
54643,859914,,,84792046,85615640,0
54643,859914,,,81060062,85615640,0
54911,54635,,,81094953,86192267,0
407408,407409,,,85601660,85939340,0
407409,407408,,,81064612,85413313,0
54209,54361,,,81065346,85931649,0
54030,54035,,,85150355,81071444,0
54150,54149,,,81092741,81092643,0
54615,54615,,,81087148,85149334,1
54515,54515,,,85932370,81088557,1
54178,54151,,,82392503,81079071,0
54597,54602,,,85930959,81092779,0
53996,53995,,,81091699,82398121,0
54005,55286,,,85950281,85944477,0
581241,581244,,,85927003,83350003,0
1542822,1542821,,,81099064,85594058,0
75041,407409,,,81096589,85594058,0
521116,521120,,,81096489,81052051,0
54642,54643,,,86193252,81097475,0
53923,53929,,,81079429,81086304,0
55043,55044,,,81099202,82399678,0
407408,75041,,,81074820,81098043,0
55286,54005,,,81074915,81094696,0
54642,54643,,,85930039,81063509,0
54642,54643,,,85957031,85934130,0
54632,54635,,,81066428,81076186,0
54682,54681,,,81101256,81070109,0
75041,407409,,,81066925,85147645,0
627364,627361,,,85400606,85147645,0
103846,134817,,,86176254,81068888,0
55041,55042,,,81064612,85410928,0
1542495,1542496,,,85596374,81064537,0
1542495,1542496,,,85955253,81064537,0
859844,54682,,,86179634,81098743,0
521120,521116,,,85932564,85942017,0
54030,54035,,,85955409,85942017,0
54257,55026,,,81077811,81091497,0
1542190,1542189,,,81072119,81100873,0
54645,54646,,,82402615,85955377,0
54514,54515,,,81077421,81065356,0
1542497,1542498,,,81064247,81097447,0
54030,54030,,,81087903,81056188,0
75056,54037,,,81928676,83354055,0
1542500,1542499,,,81068599,85945749,0
381627,75041,,,81072891,85945749,0
54515,54927,,,85937887,86174006,0
54434,54785,,,86164898,81096993,0
54365,54737,,,85604219,86181666,0
1542497,1542498,,,81060985,83345378,0
1542821,1542822,,,81066653,81054103,0
381627,75041,,,81060280,85937962,0
55214,55209,,,86193174,86185750,0
54218,54633,,,85613895,81062082,0
54178,54151,,,85147668,85401488,0
54218,54633,,,81052831,85400982,0
54216,54218,,,82414352,81056983,0
54645,859776,,,85384404,85401868,0
54515,1542822,,,81072037,85401868,0
55245,859723,,,84895976,81063981,0
54597,54602,,,85927697,85402912,0
54515,54514,,,81053728,85601606,0
54645,859776,,,81087568,81077423,0
54150,54149,,,85403016,81098913,0
54372,54375,,,81064627,85925408,0
54030,54035,,,84895976,85925957,0
54645,54646,,,85944992,85948457,0
54515,54514,,,81070535,85948457,0
54150,54149,,,81066925,81053728,0
54178,54151,,,85945017,81057343,0
54985,54982,,,82389408,84099328,0
1542822,54515,,,81053579,81055981,0
1542509,1542512,,,81931738,81083266,0
54635,54632,,,81072008,81083266,0
54302,55058,,,81064024,85404473,0
54452,54451,,,85942451,85955680,0
54642,54643,,,85932370,85932950,0
54035,54030,,,85950785,85932950,0
54947,54600,,,84790701,81068225,0
1542509,1542512,,,81079429,86181196,0
75041,407408,,,81094944,81080037,0
54635,54632,,,85948464,85935800,0
1542596,1542343,,,81069708,81091211,0
53895,54005,,,81090990,81081421,1
54302,55058,,,81077863,84792604,0
1542190,1542189,,,81069291,81085371,0
1542509,1542512,,,81931738,81089085,0
1542497,1542495,,,81099751,81055234,0
1542332,1542333,,,85411354,85156455,0
54615,54615,,,81077535,85168104,1
54815,54816,,,85949070,81061765,0
53924,53925,,,85405353,85926617,0
55272,55275,,,81102049,81082915,0
1542509,1542512,,,84895976,81090654,0
581240,581246,,,81072629,81088864,0
54815,54824,,,86192911,83366517,0
54815,54824,,,85940265,83366517,0
54737,54365,,,81090889,81060946,0
859723,55245,,,81060336,81060946,0
54394,134817,,,85937888,86179503,0
54635,54632,,,85933129,81067124,0
54982,54985,,,81100620,81527418,0
859723,55245,,,85932088,85155964,0
53929,53923,,,81069983,85155964,0
53867,53865,,,81053728,85931389,3
53923,53929,,,85613456,86190281,0
54006,55245,,,83341088,81064199,0
54035,54030,,,86194928,81094622,0
859914,54643,,,81054560,81084974,0
53996,53995,,,81068266,85171338,0
53996,53995,,,81091205,85171338,0
54632,54635,,,81078220,85942127,0
53923,53929,,,86168046,81084094,0
1542584,1542585,,,82387661,81084094,0
1542584,1542585,,,85406102,81084094,0
54514,54515,,,85147668,81061502,0
54216,54911,,,85926322,85954442,0
53861,55246,,,81091861,85949700,0
54645,859776,,,81053376,82408994,0
55245,859723,,,84779415,85936524,0
55246,859723,,,85395123,85393742,0
55044,55043,,,85955148,85932670,0
1542509,1542512,,,81071106,81081797,0
581241,581244,,,85947953,85155127,0
521120,521116,,,81072237,81073273,0
53895,54005,,,81090990,85925983,1
54911,54635,,,81059429,85957387,0
54005,55286,,,85950646,85940470,0
54632,54635,,,81080781,81065067,0
54514,54515,,,85936106,85601397,0
54006,55245,,,81084977,85605260,0
381627,75041,,,81052831,85936846,0
55044,55043,,,86193252,81052915,0
54370,54371,,,85953080,85410429,0
54632,54635,,,81066428,85617152,0
55067,859776,,,81087969,81054594,0
54452,54451,,,81078496,81054594,0
54947,54600,,,85943058,85596742,0
54452,54451,,,85936106,85596742,0
54365,54737,,,85948991,85947612,0
55246,53861,,,85393722,85398735,0
54858,54855,,,81077947,85928896,0
54372,54375,,,81077947,85928896,0
55046,55043,,,86169979,85937859,0
55044,55043,,,85930039,85937859,0
55286,54005,,,81078162,85927116,0
54216,54638,,,81061567,84789192,0
54632,54911,,,81057459,81070138,0
54632,54911,,,81082050,81070138,0
521118,521118,,,85395231,85387326,0
55286,54005,,,86171711,85601005,0
1542509,1542512,,,85390693,85395288,0
55043,55044,,,81099202,85929876,0
54178,54151,,,85939023,85929813,0
54645,54646,,,81078174,85947172,0
54434,54784,,,81073381,81059668,0
54682,859844,,,81086477,81067308,0
54633,54910,,,81087148,81095620,0
53925,53924,,,81078162,81066030,0
55246,859723,,,85401982,85395354,0
54615,54617,,,85169401,84774168,1
54514,54515,,,85408330,85406374,0
859723,54005,,,81090263,85594188,0
407408,381627,,,81097141,81087393,0
54515,54515,,,86193252,81063695,1
54218,54633,,,85946472,81061216,0
54035,54030,,,86167985,81092611,0
54030,54035,,,81079429,81060632,0
54597,54602,,,81100473,81075425,0
54597,54602,,,85927697,81075425,0
54822,54824,,,81077906,86184246,0
54947,54600,,,85943058,85946771,0
53925,53924,,,86167985,81089247,0
53925,53924,,,85940085,81089247,0
521120,521120,,,85948030,85154359,0
1542509,1542512,,,81978185,81052557,0
54642,54643,,,85939114,81053576,0
54515,54514,,,81064627,85935738,0
54633,54911,,,86164898,85607192,0
859723,54005,,,81071472,81091946,0
54927,54515,,,81054221,81064609,0
54399,54397,,,81096993,81053811,0
54858,54855,,,86184561,85390213,0
54372,54375,,,86184561,85390213,0
54037,54203,,,85403016,81081744,0
54515,54927,,,85411004,81081744,0
54615,54615,,,85948487,81080518,1
54617,54615,,,81070038,81080518,1
54615,54615,,,85949790,81080518,1
54615,54615,,,85948487,85401435,1
54150,54149,,,85600930,81077947,0
54642,54643,,,85939470,85949460,0
54642,54643,,,85935272,85955415,0
54035,54030,,,85950785,85955415,0
53925,53924,,,85935788,85152476,0
54035,54030,,,86181388,81078588,0
54035,54030,,,86166743,81078588,0
54515,54927,,,81092253,81946708,0
54858,54855,,,81072037,81946708,0
54372,54375,,,81072037,81946708,0
54927,54515,,,81054221,85955970,0
53867,53865,,,81072037,85957233,3
55046,55043,,,82387661,85931115,0
55046,55043,,,85406102,85931115,0
54632,54635,,,81097651,85942274,0
53923,53929,,,85613456,81064789,0
54737,54365,,,81069753,85934964,0
54815,54824,,,85937887,81068494,0
521121,521121,,,81079383,81093954,0
55286,55246,,,81091259,81098061,0
521121,521116,,,81061342,81066365,0
54216,54638,,,81072037,84779587,0
54035,54030,,,85598214,85936024,0
54005,53861,,,85938081,85158320,0
55067,859776,,,81084117,81067725,0
54178,54151,,,85948487,81066737,0
54178,54151,,,85949790,81066737,0
54037,53898,,,85166257,81062039,0
859844,54682,,,85166257,81098360,0
1542500,1542499,,,86162847,86177824,0
881410,859749,,,81081113,84792533,0
54394,134817,,,85937888,85598711,0
381627,75041,,,81060280,81062081,0
1542169,1542727,,,85948487,85391726,0
54645,54646,,,81078174,85946371,0
54635,54632,,,85925241,85955945,0
1542509,1542512,,,84779415,81062024,0
55043,55044,,,86170766,85956657,0
54645,54646,,,81079209,85956657,0
53924,53925,,,82387661,86172090,0
54645,54646,,,81078174,86162987,0
381627,75041,,,81099466,86193516,0
54920,53872,,,81067115,81080865,0
54631,54218,,,85173723,81102061,3
54602,54600,,,84881251,81086840,0
54181,54182,,,83345186,81086840,0
1542496,1542495,,,85158078,86162835,0
54513,54514,,,85956242,81084034,0
55286,54005,,,86190261,85932447,0
1542396,1542395,,,81058151,85927463,0
54452,54451,,,85942451,85384992,0
53898,54037,,,83347465,83365916,0
54514,54513,,,85949642,85601496,0
54643,54642,,,82415388,85957400,0
55286,54005,,,86190261,85940177,0
55286,54005,,,85943444,85940177,0
54645,54646,,,85401264,85412701,0
54006,55245,,,81063831,85604962,0
1542396,1542395,,,85947460,85954361,0
55286,54005,,,86172595,85594482,0
54204,54203,,,81063314,81095641,0
54645,54646,,,81091715,85940290,0
54413,54415,,,85155507,85407950,0
53911,53910,,,85404065,85407950,0
54967,54394,,,86185525,85951872,0
55044,55043,,,85937887,86186684,0
54597,54602,,,83347637,81075016,0
54646,54645,,,85937339,81081102,0
54646,54645,,,85929285,81081102,0
54005,53861,,,85156654,81101002,0
1542343,1542280,,,81096924,81075382,0
859749,54084,,,83369807,85150903,0
54086,54084,,,85927003,85150903,0
54615,54617,,,85952293,81061655,1
1542496,1542495,,,86164898,81962361,0
54514,54515,,,85928474,85939724,0
54515,54927,,,81098694,81070238,0
54643,54642,,,85407728,84885071,0
1542500,1542499,,,86179387,81057494,0
381627,75041,,,85613895,81057494,0
55043,55044,,,81099202,85388637,0
54643,54642,,,85941219,85952876,0
54646,54645,,,85949642,81065015,0
54178,54151,,,81074501,81065432,0
54910,54638,,,81084977,85407713,0
54633,54638,,,81073845,81094249,0
54635,54632,,,81089956,85953461,0
581241,581244,,,81076043,83345469,0
54815,54816,,,85594864,81082835,0
54815,54816,,,85946064,81082835,0
1542236,1542757,,,81073845,82420677,0
54150,54149,,,85594804,81081048,0
1542236,1542757,,,85941326,81081048,0
53925,53924,,,85927342,81071116,0
54967,54394,,,86172595,85929814,0
1542396,1542395,,,81058151,81085471,0
54682,859844,,,81080824,86193906,0
54498,54499,,,81062249,85949329,0
1542500,1542499,,,86192852,83346270,0
859723,54005,,,85943676,81061971,0
55044,55043,,,85957031,85945637,0
55046,55043,,,85952421,85945637,0
54646,54645,,,85928609,81096636,0
54309,54311,,,81077459,86165269,0
1542190,1542189,,,81060968,81054901,0
54682,859844,,,81086477,81092336,0
54642,54643,,,85955148,85951248,0
1542169,1542727,,,85945017,81090800,0
54107,54108,,,85938064,81090800,0
54515,54927,,,85935272,81087450,0
54515,54927,,,85385573,81087450,0
53861,54083,,,85157769,85164643,0
54216,54638,,,85397311,85409683,0
54635,54632,,,85604219,81102113,0
54370,54371,,,81074820,81101818,0
54597,54602,,,85387053,85604401,0
75056,53898,,,81088308,85413082,0
54823,54824,,,86193927,85161402,0
54498,54499,,,81058343,85937332,0
1542496,1542495,,,85158078,85156882,0
1542509,1542512,,,81080613,81096062,0
54515,54515,,,85925104,81052956,1
55046,55043,,,86178795,85929829,0
1542497,1542495,,,81079459,85394019,0
54178,54151,,,81077535,81052146,0
54302,55058,,,81063454,81052146,0
54632,54635,,,81066428,85937699,0
54858,54855,,,81053728,81092426,0
54372,54375,,,81053728,81092426,0
54502,54498,,,85950646,85156659,0
54821,54822,,,81097961,81087219,0
54513,54514,,,85947089,85945049,0
55272,55275,,,81082699,85935861,0
55043,55044,,,81062041,81098200,0
54513,54514,,,85938373,85929666,0
54216,54218,,,81072037,81099915,0
55286,53861,,,85931788,85153434,0
1542497,1542498,,,81099751,81076594,0
627364,627361,,,85387985,85146953,0
54498,54499,,,85945465,85945244,0
54515,54515,,,85930039,81062616,1
54515,54515,,,82384405,81062616,1
54370,54371,,,81093772,81080677,0
859749,369610,,,83368954,81058311,0
521121,521116,,,85943060,85925947,0
54399,54397,,,81063162,85618024,0
54302,55058,,,83348349,85618024,0
54399,54397,,,81090673,85618024,0
55044,55043,,,81091151,81064274,0
55371,55212,,,81080564,81084100,0
53995,53996,,,82415388,81062807,0
54646,54645,,,85928609,85940663,0
54083,54005,,,85932908,85926562,0
53897,54005,,,81072119,83350305,0
54218,54632,,,81070919,85951413,0
54218,54632,,,81098977,85951413,0
54645,859776,,,81093284,81063569,0
54375,54372,,,85935210,82389680,0
55026,54257,,,81084141,86173556,0
1542821,1542822,,,81088369,81062652,0
54394,134817,,,85928350,86187591,0
1542531,1542531,,,81096953,85402687,0
55272,55275,,,85400841,85405164,0
1542190,1542189,,,81094017,81086633,0
54006,55245,,,81084977,81079700,0
54150,54149,,,85595562,81091460,0
54452,54451,,,85936106,85394641,0
54218,54632,,,81060280,83341197,0
54642,54643,,,85404543,85383573,0
53867,53865,,,81053728,85941778,3
521116,521120,,,81096489,81061050,0
521118,521120,,,85601451,81061050,0
54399,54397,,,81059263,85400254,0
54910,54638,,,83341088,84770959,0
54216,54638,,,81053728,84770959,0
55067,859776,,,81087969,81100197,0
54452,54451,,,81078496,81100197,0
54645,54646,,,81074001,85931919,0
54643,54642,,,85930447,85934951,0
54635,54632,,,85939706,81091974,0
859723,55246,,,85155507,85393142,0
54615,54615,,,85939023,85148483,1
54617,54615,,,84886591,85148483,1
54615,54615,,,84875156,85148483,1
521118,521121,,,81097013,85148483,0
54645,859776,,,81074001,82425555,0
54178,54151,,,85598859,81075556,0
54823,54824,,,85952281,81075556,0
54822,54824,,,81077906,81075556,0
54645,54646,,,85929890,85941858,0
55286,53861,,,85944610,81068313,0
53924,53925,,,81057163,86165865,0
54218,54633,,,81098977,81065521,0
54635,54632,,,85598603,81060832,0
859723,55245,,,85943198,85953721,0
521118,521120,,,84792046,81060561,0
521118,521120,,,81060062,81060561,0
407409,407408,,,81055598,85932224,0
54035,54030,,,81075753,86191277,0
1542593,1542716,,,81084608,83720676,0
53907,53912,,,84782234,85940487,0
53861,55246,,,81091861,85940487,0
54682,54681,,,81101256,85930597,0
55245,859723,,,81087903,81074809,0
54824,54823,,,85943157,84770795,0
54216,54638,,,82414352,84770795,0
54967,54394,,,85952444,81072833,0
54123,54600,,,85407441,85401790,0
75056,54037,,,81928676,85411075,0
54642,54643,,,85936985,85953833,0
54257,55026,,,81061769,81053330,0
54824,54823,,,85925975,81054102,0
54646,54645,,,85939076,81067971,0
54646,54645,,,85944566,81067971,0
521120,521116,,,81072237,81065718,0
54498,54499,,,81066829,85954862,0
54370,54371,,,84103940,85942988,0
53923,53929,,,86171646,81088695,0
1542584,1542585,,,85405353,81088695,0
54815,54824,,,85932370,81090680,0
1542500,1542499,,,81070671,81067528,0
54030,54035,,,81079429,86166696,0
521118,521120,,,81088063,85169778,0
1542509,1542512,,,83734753,81084346,0
581248,581249,,,81098647,84092331,0
54129,54361,,,81072524,85389418,0
54218,54632,,,81060280,85942574,0
55044,55043,,,86192911,85925984,0
55046,55043,,,85406274,85925984,0
54513,54514,,,85932943,85951063,0
381627,75041,,,81060280,81059990,0
54399,54397,,,81063162,85599115,0
54399,54397,,,85598739,85599115,0
55134,53905,,,81074254,81090599,0
55272,55275,,,81081161,81070347,0
54643,859914,,,81054076,81058820,0
54635,54632,,,86165174,85926698,0
54514,54513,,,85949642,85937216,0
55044,55043,,,81087698,81072655,0
54123,54600,,,81071854,81085761,0
55043,55044,,,81099202,85940818,0
1542497,1542495,,,81099751,85614226,0
1542189,1542190,,,81053017,81052533,0
55371,55212,,,81080564,85413397,0
54633,54911,,,86164898,85951828,0
1542500,1542499,,,81094778,85155388,0
54615,54617,,,85413262,85411385,1
54035,54030,,,85946074,85936568,0
54632,54911,,,81066428,81058136,0
54947,54600,,,83369807,85151666,0
54947,54600,,,85927003,85151666,0
54218,54632,,,81052831,81084512,0
1542509,1542512,,,81957936,81084512,0
54866,54768,,,81102141,81084649,3
859723,55245,,,81099876,85951522,0
54643,54642,,,82415388,85949244,0
53897,54005,,,81096356,81074923,0
54006,55245,,,81063831,85948765,0
54434,54785,,,85413777,83347414,0
54434,54785,,,81059150,83347414,0
54218,54632,,,81060280,86175177,0
54006,55245,,,81063831,85936734,0
859723,55245,,,81071472,81958194,0
54642,54643,,,85937887,85933810,0
54372,54375,,,82414352,81058545,0
54858,54855,,,82414352,81058545,0
54815,54816,,,85943712,81091681,0
54911,54635,,,81059429,81957750,0
54597,54600,,,83368886,81056225,0
55286,54005,,,81071857,81056225,0
54947,54600,,,85927448,85936325,0
55044,55043,,,85385573,85405961,0
55046,55043,,,85389748,85405961,0
53925,53924,,,85929070,81092392,0
