route_id,service_id,trip_id,realtime_trip_id,trip_headsign,trip_short_name,trip_long_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
62325,2504,86079957,RET:M008:436516,De Terp,436516,,1,,771695,1,
62325,2504,86083595,RET:M008:436767,De Terp,436767,,1,,771695,1,
63063,2504,86092254,RET:M007:436319,Schiedam Centrum,436319,,0,,771778,1,
62481,2504,86080646,RET:M009:437099,Rotterdam Centraal,437099,,1,,771722,1,
63062,2504,86080964,RET:M006:435989,Pernis,435989,,0,,771683,1,
62481,2504,86077110,RET:M009:437150,Rotterdam Centraal,437150,,1,,771722,1,
63062,2504,86093611,RET:M006:436126,Binnenhof,436126,,1,,771740,1,
62482,2823,86080438,RET:M010:446748,Den Haag Centraal,446748,,1,,771697,1,1
63063,2823,86077926,RET:M007:446036,Nesselande,446036,,1,,771665,1,1
63063,2823,86082269,RET:M007:446190,Schiedam Centrum,446190,,0,,771778,1,1
62325,2823,86080893,RET:M008:446413,De Akkers,446413,,0,,771769,1,1
63062,2823,86082717,RET:M006:445895,Binnenhof,445895,,1,,771718,1,1
62325,2823,86082839,RET:M008:446283,De Terp,446283,,1,,771729,1,1
62482,2823,86084306,RET:M010:446725,Slinge,446725,,0,,771735,1,1
63063,2823,86079123,RET:M007:446142,Parkweg,446142,,0,,771767,1,1
62482,2823,86089905,RET:M010:446668,Slinge,446668,,0,,771735,1,1
63063,2823,86086248,RET:M007:446137,Schiedam Centrum,446137,,0,,771778,1,1
62481,2823,86086963,RET:M009:446512,De Akkers,446512,,0,,771674,1,1
62482,2823,86087700,RET:M010:446806,Den Haag Centraal,446806,,1,,771697,1,1
62482,2823,86087701,RET:M010:446804,Den Haag Centraal,446804,,1,,771753,1,1
63062,2823,86087968,RET:M006:445789,Kralingse Zoom,445789,,0,,768850,1,1
63062,2823,86089285,RET:M006:445758,Kralingse Zoom,445758,,0,,768850,1,1
62481,2823,86082336,RET:M009:446530,De Akkers,446530,,0,,771674,1,1
63063,2823,86086251,RET:M007:446134,Nesselande,446134,,1,,771665,1,1
62481,2823,86084960,RET:M009:446545,Rotterdam Centraal,446545,,1,,771764,1,1
63062,2823,86082776,RET:M006:445952,Kralingse Zoom,445952,,0,,768850,1,1
62481,2823,86090616,RET:M009:446601,Rotterdam Centraal,446601,,1,,771764,1,1
62325,2823,86092207,RET:M008:446424,De Akkers,446424,,0,,771769,1,1
63062,2823,86093048,RET:M006:445817,Pernis,445817,,0,,771683,1,1
63062,2823,86084238,RET:M006:445855,Binnenhof,445855,,1,,771718,1,1
62481,2823,86084420,RET:M009:446631,Rotterdam Centraal,446631,,1,,771764,1,1
63063,2823,86084428,RET:M007:446047,Schiedam Centrum,446047,,0,,771778,1,1
62482,2823,86083826,RET:M010:446696,Slinge,446696,,0,,771735,1,1
62325,2823,86087524,RET:M008:446409,De Akkers,446409,,0,,771769,1,1
63062,2823,86082319,RET:M006:445864,Pernis,445864,,0,,771683,1,1
62481,2823,86087607,RET:M009:446596,De Akkers,446596,,0,,771674,1,1
63063,2823,86086863,RET:M007:446205,Nesselande,446205,,1,,771665,1,1
62481,2823,86079454,RET:M009:446615,Rotterdam Centraal,446615,,1,,771764,1,1
62482,2823,86077842,RET:M010:446738,Den Haag Centraal,446738,,1,,771697,1,1
62482,2823,86083823,RET:M010:446698,Slinge,446698,,0,,771735,1,1
62325,2823,86082844,RET:M008:446288,De Akkers,446288,,0,,771769,1,1
63063,2823,86083133,RET:M007:446096,Schiedam Centrum,446096,,0,,771778,1,1
63063,2823,86086472,RET:M007:446072,Nesselande,446072,,1,,771777,1,1
63063,2823,86081620,RET:M007:446118,Schiedam Centrum,446118,,0,,771778,1,1
62482,2823,86084310,RET:M010:446721,Slinge,446721,,0,,771735,1,1
63063,2823,86088317,RET:M007:446100,Schiedam Centrum,446100,,0,,771778,1,1
62481,2823,86091651,RET:M009:446570,De Akkers,446570,,0,,771674,1,1
62325,2823,86090110,RET:M008:446450,De Terp,446450,,1,,771695,1,1
63062,2823,86089027,RET:M006:446018,Binnenhof,446018,,1,,768821,1,1
62482,2823,86089659,RET:M010:446836,Den Haag Centraal,446836,,1,,771697,1,1
62482,2823,86089904,RET:M010:446669,Den Haag Centraal,446669,,1,,771697,1,1
62325,2823,86092445,RET:M008:446320,De Akkers,446320,,0,,771769,1,1
63063,2823,86090238,RET:M007:446150,Parkweg,446150,,0,,771730,1,1
62481,2823,86090351,RET:M009:446608,De Akkers,446608,,0,,771674,1,1
63063,2823,86081613,RET:M007:446113,Nesselande,446113,,1,,771665,1,1
63062,2823,86091165,RET:M006:445997,Binnenhof,445997,,1,,771718,1,1
63063,2823,86077107,RET:M007:446171,Nesselande,446171,,1,,771702,1,1
63062,2823,86094059,RET:M006:446030,Binnenhof,446030,,1,,768814,1,1
63063,2823,86076660,RET:M007:446089,Nesselande,446089,,1,,771665,1,1
62481,2823,86091650,RET:M009:446571,Rotterdam Centraal,446571,,1,,771764,1,1
63062,2823,86091907,RET:M006:445728,Binnenhof,445728,,1,,771718,1,1
62325,2823,86080255,RET:M008:446277,De Terp,446277,,1,,771729,1,1
62325,2823,86085490,RET:M008:446439,De Akkers,446439,,0,,771769,1,1
62325,2823,86076602,RET:M008:446317,De Terp,446317,,1,,771729,1,1
62325,2847,84761121,RET:M008:414324,De Akkers,414324,,0,,771769,1,1
62325,2847,84752743,RET:M008:414290,De Akkers,414290,,0,,771769,1,1
62325,2847,84748212,RET:M008:414361,De Akkers,414361,,0,,771769,1,1
62325,2847,84757123,RET:M008:414396,De Akkers,414396,,0,,771769,1,1
62482,2847,84760817,RET:M010:414827,Slinge,414827,,0,,771670,1,1
62481,2847,84756485,RET:M009:414502,Slinge,414502,,0,,771703,1,1
62482,2847,84744344,RET:M010:414676,Den Haag Centraal,414676,,1,,771697,1,1
62482,2847,84746881,RET:M010:414784,Slinge,414784,,0,,771726,1,1
63063,2847,84746740,RET:M007:414136,Nesselande,414136,,1,,771665,1,1
63063,2847,84746195,RET:M007:414223,Parkweg,414223,,0,,771730,1,1
63062,2847,84747145,RET:M006:413928,Binnenhof,413928,,1,,768821,1,1
62481,2847,84746164,RET:M009:414599,Rotterdam Centraal,414599,,1,,771669,1,1
62325,2847,84745304,RET:M008:414332,De Akkers,414332,,0,,771769,1,1
63063,2847,84763879,RET:M007:414091,Nesselande,414091,,1,,771665,1,1
62481,2847,84763917,RET:M009:414570,De Akkers,414570,,0,,771674,1,1
62325,2847,84754622,RET:M008:414344,De Terp,414344,,1,,771729,1,1
62325,2847,84757119,RET:M008:414341,De Akkers,414341,,0,,771769,1,1
62481,2847,84746520,RET:M009:414415,Slinge,414415,,0,,771703,1,1
62481,2847,84744651,RET:M009:414586,Rotterdam Centraal,414586,,1,,771671,1,1
62325,2847,84745307,RET:M008:414331,De Terp,414331,,1,,771729,1,1
62482,2847,84746880,RET:M010:414787,Den Haag Centraal,414787,,1,,771697,1,1
62481,2847,84746521,RET:M009:414416,Rotterdam Centraal,414416,,1,,771669,1,1
63062,2847,84768867,RET:M006:414008,Pernis,414008,,0,,771683,1,1
62481,2847,84761044,RET:M009:414521,Rotterdam Centraal,414521,,1,,771706,1,1
62481,2847,84749251,RET:M009:414445,Rotterdam Centraal,414445,,1,,771671,1,1
62481,2847,84750437,RET:M009:414614,Rotterdam Centraal,414614,,1,,771671,1,1
62482,2847,84766411,RET:M010:414846,Den Haag Centraal,414846,,1,,771697,1,1
63062,2847,84756423,RET:M006:413911,Kralingse Zoom,413911,,0,,768850,1,1
62325,2847,84768355,RET:M008:414366,De Terp,414366,,1,,771729,1,1
63063,2847,84761903,RET:M007:414097,Nesselande,414097,,1,,771665,1,1
62482,2847,84761839,RET:M010:414715,Den Haag Centraal,414715,,1,,771753,1,1
63062,2847,84761592,RET:M006:414016,Pernis,414016,,0,,771683,1,1
63063,2847,84762036,RET:M007:414211,Nesselande,414211,,1,,771665,1,1
63063,2847,84753779,RET:M007:414120,Nesselande,414120,,1,,771665,1,1
62481,2847,84751719,RET:M009:414536,Rotterdam Centraal,414536,,1,,771671,1,1
63063,2847,84753783,RET:M007:414124,Parkweg,414124,,0,,771730,1,1
63063,2847,84753784,RET:M007:414125,Nesselande,414125,,1,,771702,1,1
63063,2847,84750991,RET:M007:414119,Schiedam Centrum,414119,,0,,771778,1,1
63062,2847,84753799,RET:M006:413974,Pernis,413974,,0,,771683,1,1
62481,2847,84747690,RET:M009:414497,Rotterdam Centraal,414497,,1,,771706,1,1
63062,2847,84756424,RET:M006:413910,Binnenhof,413910,,1,,768821,1,1
62325,2847,84754624,RET:M008:414342,De Terp,414342,,1,,771729,1,1
62325,2847,84758351,RET:M008:414285,De Terp,414285,,1,,771729,1,1
62481,2847,84754907,RET:M009:414589,De Akkers,414589,,0,,771772,1,1
62481,2847,84755385,RET:M009:414580,De Akkers,414580,,0,,771674,1,1
62481,2847,84751720,RET:M009:414535,De Akkers,414535,,0,,771772,1,1
62481,2847,84767893,RET:M009:414462,De Akkers,414462,,0,,771674,1,1
62325,2437,86081577,RET:M008:439621,De Terp,439621,,1,,771695,1,1
62482,2437,86086686,RET:M010:440058,Den Haag Centraal,440058,,1,,771697,1,1
63062,2437,86090757,RET:M006:438985,Kralingse Zoom,438985,,0,,768850,1,1
63062,2437,86090755,RET:M006:438987,Kralingse Zoom,438987,,0,,768850,1,1
63062,2437,86091391,RET:M006:438901,Binnenhof,438901,,1,,771740,1,1
63062,2437,86079208,RET:M006:438957,Binnenhof,438957,,1,,771718,1,1
62482,2437,86076844,RET:M010:440032,Den Haag Centraal,440032,,1,,771699,1,1
62325,2437,86080462,RET:M008:439466,Hoogvliet,439466,,0,,771769,1,1
63063,2437,86085559,RET:M007:439393,Parkweg,439393,,0,,771730,1,1
62482,2437,86077324,RET:M010:440205,Slinge,440205,,0,,771701,1,1
62325,2437,86079735,RET:M008:439732,Hoogvliet,439732,,0,,771742,1,1
62325,2437,86079953,RET:M008:439501,De Terp,439501,,1,,771695,1,1
62482,2437,86080108,RET:M010:440063,Slinge,440063,,0,,771701,1,1
62481,2437,86087332,RET:M009:439906,Rotterdam Centraal,439906,,1,,771696,1,1
63062,2437,86080122,RET:M006:438912,Binnenhof,438912,,1,,768821,1,1
62482,2437,86089631,RET:M010:440182,Den Haag Centraal,440182,,1,,771699,1,1
63062,2437,86087069,RET:M006:439078,Pernis,439078,,0,,771683,1,1
63062,2437,86077625,RET:M006:439170,Kralingse Zoom,439170,,0,,768850,1,1
62482,2437,86080970,RET:M010:440280,Den Haag Centraal,440280,,1,,771697,1,1
62482,2437,86078675,RET:M010:440275,Slinge,440275,,0,,771735,1,1
62325,2437,86089229,RET:M008:439540,De Terp,439540,,1,,771695,1,1
62481,2437,86081777,RET:M009:439800,Rotterdam Centraal,439800,,1,,771696,1,1
63062,2437,86077166,RET:M006:439077,Binnenhof,439077,,1,,771718,1,1
62481,2437,86077272,RET:M009:439822,Rotterdam Centraal,439822,,1,,771696,1,1
63063,2437,86094086,RET:M007:439250,Nesselande,439250,,1,,771665,1,1
62325,2437,86077956,RET:M008:439685,De Akkers,439685,,0,,771769,1,1
63062,2437,86092038,RET:M006:438915,Pernis,438915,,0,,771683,1,1
63062,2437,86092031,RET:M006:438914,Binnenhof,438914,,1,,768821,1,1
63062,2437,86090809,RET:M006:439118,Binnenhof,439118,,1,,771718,1,1
62482,2437,86084056,RET:M010:440080,Den Haag Centraal,440080,,1,,771697,1,1
62481,2437,86087516,RET:M009:439887,De Akkers,439887,,0,,771690,1,1
63063,2437,86092118,RET:M007:439388,Nesselande,439388,,1,,771702,1,1
62482,2437,86077550,RET:M010:440098,Den Haag Centraal,440098,,1,,771697,1,1
62325,2437,86078897,RET:M008:439470,Hoogvliet,439470,,0,,771769,1,1
62325,2437,86091841,RET:M008:439597,De Terp,439597,,1,,771695,1,1
63063,2437,86079732,RET:M007:439318,Schiedam Centrum,439318,,0,,771778,1,1
63063,2437,86093592,RET:M007:439364,Schiedam Centrum,439364,,0,,771778,1,1
62325,2437,86093703,RET:M008:439649,Hoogvliet,439649,,0,,771769,1,1
63063,2437,86093858,RET:M007:439193,Nesselande,439193,,1,,771665,1,1
62482,2437,86080972,RET:M010:440282,Pijnacker Zuid,440282,,1,,771697,1,1
62482,2437,86090198,RET:M010:440103,Slinge,440103,,0,,771726,1,1
63062,2437,86090812,RET:M006:439113,Kralingse Zoom,439113,,0,,768850,1,1
63063,2437,86090888,RET:M007:439336,Nesselande,439336,,1,,771665,1,1
62482,2437,86090975,RET:M010:440305,Slinge,440305,,0,,771726,1,1
63062,2437,86091728,RET:M006:439013,Pernis,439013,,0,,771683,1,1
62482,2437,86092115,RET:M010:440114,Den Haag Centraal,440114,,1,,771697,1,1
62325,2437,86079738,RET:M008:439739,De Terp,439739,,1,,771695,1,1
62481,2437,86092525,RET:M009:439892,Rotterdam Centraal,439892,,1,,771754,1,1
63062,2437,86093112,RET:M006:438941,Binnenhof,438941,,1,,771718,1,1
62325,2437,86081664,RET:M008:439744,Hoogvliet,439744,,0,,771769,1,1
63063,2437,86092715,RET:M007:439286,Schiedam Centrum,439286,,0,,771778,1,1
63063,2437,86091997,RET:M007:439200,Schiedam Centrum,439200,,0,,771778,1,1
62481,2437,86093146,RET:M009:439814,Rotterdam Centraal,439814,,1,,771696,1,1
63063,2437,86088773,RET:M007:439224,Schiedam Centrum,439224,,0,,771778,1,1
62482,2437,86085187,RET:M010:440135,Slinge,440135,,0,,771701,1,1
63062,2437,86084049,RET:M006:438976,Binnenhof,438976,,1,,768821,1,1
62481,2437,86083476,RET:M009:439889,De Akkers,439889,,0,,771690,1,1
62481,2437,86082544,RET:M009:439970,Rotterdam Centraal,439970,,1,,771719,1,1
62481,2437,86087330,RET:M009:439904,Rotterdam Centraal,439904,,1,,771696,1,1
62325,2437,86086795,RET:M008:439633,De Terp,439633,,1,,771695,1,1
63063,2437,86077711,RET:M007:439356,Nesselande,439356,,1,,771665,1,1
62325,2437,86086334,RET:M008:439752,Hoogvliet,439752,,0,,771769,1,1
63062,2437,86078549,RET:M006:439033,Pernis,439033,,0,,771683,1,1
63062,2437,86084343,RET:M006:439085,Binnenhof,439085,,1,,771718,1,1
63062,2437,86077622,RET:M006:439178,Kralingse Zoom,439178,,0,,768850,1,1
62481,2437,86083976,RET:M009:439799,De Akkers,439799,,0,,771674,1,1
62325,2437,86092512,RET:M008:439664,De Terp,439664,,1,,771695,1,1
62482,2437,86092117,RET:M010:440110,Den Haag Centraal,440110,,1,,771699,1,1
63063,2437,86086230,RET:M007:439319,Nesselande,439319,,1,,771665,1,1
63062,2437,86080459,RET:M006:439060,Binnenhof,439060,,1,,771718,1,1
63062,2437,86080457,RET:M006:439064,Binnenhof,439064,,1,,771718,1,1
63063,2437,86090705,RET:M007:439349,Schiedam Centrum,439349,,0,,771778,1,1
62325,2437,86081005,RET:M008:439482,Hoogvliet,439482,,0,,771769,1,1
62325,2061,85380997,RET:M008:330468,De Terp,330468,,1,,771729,1,1
62481,2061,83709415,RET:M009:330595,De Akkers,330595,,0,,771674,1,1
62481,2061,85372023,RET:M009:330596,Rotterdam Centraal,330596,,1,,771764,1,1
62325,2061,83710460,RET:M008:330407,De Terp,330407,,1,,771727,1,
62325,2061,85373839,RET:M008:330408,De Akkers,330408,,0,,771769,1,
62325,2061,83709125,RET:M008:330364,De Terp,330364,,1,,771729,1,1
62325,2061,83717411,RET:M008:330337,De Akkers,330337,,0,,771769,1,1
62325,2061,83710237,RET:M008:330313,De Akkers,330313,,0,,771769,1,1
62325,2061,85382348,RET:M008:330279,De Terp,330279,,1,,771729,1,1
62325,2061,85379172,RET:M008:330256,De Akkers,330256,,0,,771769,1,1
63063,2061,83715372,RET:M007:330240,Parkweg,330240,,0,,771730,1,1
63063,2061,83715375,RET:M007:330244,Parkweg,330244,,0,,771730,1,1
63063,2061,85381867,RET:M007:330134,Schiedam Centrum,330134,,0,,771778,1,1
63063,2061,83718024,RET:M007:330147,Parkweg,330147,,0,,771730,1,1
63063,2061,85377407,RET:M007:330109,Schiedam Centrum,330109,,0,,771778,1,1
63063,2061,85377409,RET:M007:330105,Schiedam Centrum,330105,,0,,771778,1,
63063,2061,85372985,RET:M007:330094,Nesselande,330094,,1,,771665,1,
63063,2061,85380662,RET:M007:330088,Nesselande,330088,,1,,771665,1,1
63063,2061,85379728,RET:M007:330056,Schiedam Centrum,330056,,0,,771778,1,1
63063,2061,85378657,RET:M007:330031,Nesselande,330031,,1,,771665,1,1
63063,2061,85375947,RET:M007:330029,Nesselande,330029,,1,,771665,1,
63063,2061,83708897,RET:M007:330015,Schiedam Centrum,330015,,0,,771778,1,1
63063,2061,83710143,RET:M007:330016,Nesselande,330016,,1,,771665,1,1
63062,2061,85374464,RET:M006:329995,Binnenhof,329995,,1,,768821,1,1
63062,2061,83717155,RET:M006:329986,Kralingse Zoom,329986,,0,,768850,1,1
62481,2061,85377541,RET:M009:330556,Rotterdam Centraal,330556,,1,,771779,1,1
62481,2061,85377538,RET:M009:330555,De Akkers,330555,,0,,771759,1,
62481,2061,85373005,RET:M009:330564,Rotterdam Centraal,330564,,1,,771764,1,1
63062,2061,83716830,RET:M006:329900,Binnenhof,329900,,1,,768821,1,1
63062,2061,83710112,RET:M006:329840,Binnenhof,329840,,1,,771718,1,1
63062,2061,85380709,RET:M006:329740,Pernis,329740,,0,,771683,1,1
63062,2061,85380706,RET:M006:329747,Binnenhof,329747,,1,,771718,1,1
63062,2061,83709824,RET:M006:329759,Binnenhof,329759,,1,,771718,1,
63062,2061,85378370,RET:M006:329698,Pernis,329698,,0,,771683,1,
63062,2061,85375694,RET:M006:329664,Pernis,329664,,0,,771683,1,1
63062,2061,85378812,RET:M006:329619,Binnenhof,329619,,1,,771718,1,
62482,2061,83716792,RET:M010:331038,Pijnacker Zuid,331038,,1,,771753,1,
62482,2061,83710638,RET:M010:331020,Den Haag Centraal,331020,,1,,771697,1,
62482,2061,85383074,RET:M010:331004,Leidschenveen,331004,,1,,771753,1,
62482,2061,85373087,RET:M010:330988,Den Haag Centraal,330988,,1,,771697,1,
62482,2061,83716051,RET:M010:330998,Den Haag Centraal,330998,,1,,771697,1,
62482,2061,85380753,RET:M010:330994,Den Haag Centraal,330994,,1,,771697,1,1
62482,2061,85383057,RET:M010:330970,Slinge,330970,,0,,771735,1,1
62482,2061,85378518,RET:M010:330943,Den Haag Centraal,330943,,1,,771753,1,
62482,2061,85381628,RET:M010:330926,Den Haag Centraal,330926,,1,,771697,1,1
62482,2061,83714982,RET:M010:330904,Den Haag Centraal,330904,,1,,771697,1,1
62482,2061,85374990,RET:M010:330859,Den Haag Centraal,330859,,1,,771697,1,1
62482,2061,85373711,RET:M010:330864,Slinge,330864,,0,,771735,1,1
62482,2061,83717560,RET:M010:330849,Den Haag Centraal,330849,,1,,771697,1,1
62482,2061,83716149,RET:M010:330811,Slinge,330811,,0,,771735,1,1
62481,2061,83712635,RET:M009:330775,De Akkers,330775,,0,,771674,1,
62481,2061,83711166,RET:M009:330761,De Akkers,330761,,0,,771759,1,
62481,2061,85380392,RET:M009:330484,De Akkers,330484,,0,,771690,1,
62481,2061,83710021,RET:M009:330752,Rotterdam Centraal,330752,,1,,771764,1,
62481,2061,83715866,RET:M009:330726,Rotterdam Centraal,330726,,1,,771764,1,
62481,2061,85379101,RET:M009:330717,Slinge,330717,,0,,771690,1,1
62481,2061,85376534,RET:M009:330673,De Akkers,330673,,0,,771674,1,1
62481,2061,83710888,RET:M009:330642,De Akkers,330642,,0,,771674,1,1
62481,2061,85382905,RET:M009:330633,Rotterdam Centraal,330633,,1,,771694,1,
62481,2061,83716638,RET:M009:330643,Rotterdam Centraal,330643,,1,,771764,1,1
62325,1569,83987351,RET:M008:381018,De Akkers,381018,,0,,771769,1,
62325,1569,83986835,RET:M008:381006,De Akkers,381006,,0,,771688,1,
62481,1569,83978302,RET:M009:381148,Rotterdam Centraal,381148,,1,,771764,1,1
62481,1569,83984455,RET:M009:381151,De Akkers,381151,,0,,771674,1,1
62325,1569,83983277,RET:M008:380984,De Terp,380984,,1,,771695,1,1
62325,1569,83987175,RET:M008:380980,De Terp,380980,,1,,771729,1,1
62325,1569,83981239,RET:M008:380966,De Terp,380966,,1,,771729,1,1
62325,1569,83986673,RET:M008:380946,De Terp,380946,,1,,771729,1,1
62325,1569,83199124,RET:M008:380955,De Akkers,380955,,0,,771769,1,1
62325,1569,83981497,RET:M008:380938,De Terp,380938,,1,,771729,1,
62325,1569,83983943,RET:M008:380918,De Terp,380918,,1,,771729,1,1
62325,1569,83981493,RET:M008:380931,Kralingse Zoom,380931,,0,,766834,1,1
62325,1569,83987571,RET:M008:380905,De Terp,380905,,1,,771727,1,
62325,1569,83987573,RET:M008:380907,De Terp,380907,,1,,771729,1,1
62325,1569,83197806,RET:M008:380851,De Akkers,380851,,0,,771769,1,1
62325,1569,83979635,RET:M008:380820,De Terp,380820,,1,,771695,1,1
62325,1569,83986274,RET:M008:380814,De Terp,380814,,1,,771729,1,1
62325,1569,83980859,RET:M008:380801,De Akkers,380801,,0,,771769,1,1
63063,1569,83983409,RET:M007:380784,Nesselande,380784,,1,,771702,1,1
63062,1569,83982727,RET:M006:380780,Binnenhof,380780,,1,,771718,1,1
63063,1569,83212892,RET:M007:380763,Nesselande,380763,,1,,771665,1,1
63063,1569,83199108,RET:M007:380756,Parkweg,380756,,0,,771730,1,1
63063,1569,83987754,RET:M007:380742,Schiedam Centrum,380742,,0,,771778,1,1
63063,1569,83986822,RET:M007:380749,Nesselande,380749,,1,,771665,1,
63063,1569,83987831,RET:M007:380708,Nesselande,380708,,1,,771665,1,
63063,1569,83980511,RET:M007:380725,Parkweg,380725,,0,,771730,1,1
63063,1569,83983090,RET:M007:380700,Nesselande,380700,,1,,771702,1,1
63063,1569,83981703,RET:M007:380681,Schiedam Centrum,380681,,0,,771778,1,
63063,1569,83987236,RET:M007:380663,Nesselande,380663,,1,,771665,1,1
63063,1569,83987768,RET:M007:380636,Schiedam Centrum,380636,,0,,771778,1,
63063,1569,83978914,RET:M007:380638,Parkweg,380638,,0,,771730,1,1
63063,1569,83211881,RET:M007:380646,Nesselande,380646,,1,,771702,1,1
63063,1569,83211882,RET:M007:380647,Alexander,380647,,0,,771730,1,1
63063,1569,83978917,RET:M007:380630,Schiedam Centrum,380630,,0,,771778,1,1
63063,1569,83201061,RET:M007:380609,Schiedam Centrum,380609,,0,,771778,1,
63063,1569,83198476,RET:M007:380589,Capelsebrug,380589,,1,,771665,1,1
63063,1569,83201835,RET:M007:380574,Schiedam Centrum,380574,,0,,771778,1,
63063,1569,83987642,RET:M007:380554,Nesselande,380554,,1,,771665,1,1
63062,1569,83982009,RET:M006:380532,Binnenhof,380532,,1,,768821,1,1
62481,1569,83218220,RET:M009:381119,De Akkers,381119,,0,,771674,1,1
62481,1569,83200952,RET:M009:381109,De Akkers,381109,,0,,771690,1,
63062,1569,83980868,RET:M006:380498,Pernis,380498,,0,,771683,1,
63062,1569,83199650,RET:M006:380517,Binnenhof,380517,,1,,771718,1,
63062,1569,83982114,RET:M006:380470,Binnenhof,380470,,1,,771718,1,1
63062,1569,83984584,RET:M006:380450,Kralingse Zoom,380450,,0,,768850,1,1
63062,1569,83200744,RET:M006:380419,Pernis,380419,,0,,771683,1,1
63062,1569,83983110,RET:M006:380434,Binnenhof,380434,,1,,771718,1,
63062,1569,83983523,RET:M006:380426,Binnenhof,380426,,1,,771718,1,1
63062,1569,83987839,RET:M006:380380,Pernis,380380,,0,,771683,1,
63062,1569,83213783,RET:M006:380395,Kralingse Zoom,380395,,0,,768850,1,1
63062,1569,83982065,RET:M006:380338,Pernis,380338,,0,,771683,1,
63062,1569,83987652,RET:M006:380269,Schiedam Centrum,380269,,0,,771710,1,1
63062,1569,83196753,RET:M006:380194,Binnenhof,380194,,1,,771718,1,
63062,1569,83201044,RET:M006:380207,Pernis,380207,,0,,771683,1,1
63062,1569,83200954,RET:M006:380167,Pernis,380167,,0,,771683,1,1
